student_id,akt_kode,fortolket_res,termin,belastning
2553,10018,bestået,F20,10
2553,27008,forsøg,F20,5
2553,27008,bestået,F20,5
2553,2631,bestået,E19,5
2552,26171,bestået,F19,5
2552,41680-1,bestået,F20,5
2552,27016,bestået,E19,5
2552,10240,bestået,F20,5
2552,1006,bestået,F20,20
2552,10018,bestået,F20,10
2552,1005,forsøg,F19,20
2552,31501,bestået,E18,5
2552,27008,bestået,F20,5
2552,2631,bestået,E19,5
2551,26202,ikke bestået,F19,5
2551,2450,forsøg,F19,5
2551,2450,forsøg,F20,5
2551,2450,ikke bestået,F20,5
2551,2402,forsøg,F19,5
2551,2402,ikke bestået,F18,5
2551,2135,forsøg,E18,5
2551,2135,ikke bestået,E19,5
2551,47202,forsøg,E18,5
2551,47202,bestået,E19,5
2551,27016,bestået,E17,5
2551,1034,ikke bestået,E18,5
2551,10041,forsøg,E18,5
2551,10041,bestået,E19,5
2551,26030,bestået,E17,5
2551,33270,bestået,F19,5
2551,1006,forsøg,F18,20
2551,1006,forsøg,F18,20
2551,1006,ikke bestået,F20,20
2551,10018,bestået,F18,10
2551,31710,forsøg,F19,5
2551,31710,ikke bestået,F20,5
2551,31710,forsøg,F20,5
2551,41312,ikke bestået,F19,5
2551,42610,ikke bestået,E18,5
2551,2601,ikke bestået,E18,5
2551,2160,forsøg,F19,10
2551,2160,bestået,F20,10
2551,47201,forsøg,F19,5
2551,47201,bestået,F20,5
2551,47203,bestået,E18,5
2551,10240-1,bestået,F18,5
2551,27008,forsøg,F19,5
2551,27008,bestået,F20,5
2551,42891,ikke bestået,F19,5
2551,2631,bestået,E17,5
2550,2402,bestået,E19,5
2550,2135,bestået,E19,5
2550,41680-1,bestået,F19,5
2550,27016,bestået,E18,5
2550,1034,bestået,E18,5
2550,10240,bestået,F19,5
2550,10041,bestået,E19,5
2550,26030,bestået,E18,5
2550,41684,bestået,F20,5
2550,2526,bestået,F20,5
2550,10018,bestået,F19,10
2550,42610,bestået,E19,5
2550,2601,bestået,F19,5
2550,47203,bestået,E19,5
2550,2157,bestået,E19,5
2550,S22-05-1,bestået,F20,5
2550,27008,bestået,F19,5
2550,2631,bestået,E18,5
2550,2105,bestået,F19,5
2550,1019,bestået,E19,5
2549,41680-1,bestået,F20,5
2549,27016,bestået,E19,5
2549,10240,bestået,F20,5
2549,26030,bestået,E19,5
2549,1006,bestået,F20,20
2549,10018,bestået,F20,10
2549,27008,bestået,F20,5
2549,2631,bestået,E19,5
2548,27016,bestået,E19,5
2548,10240,bestået,F20,5
2548,26030,bestået,E19,5
2548,1006,bestået,F20,20
2548,10018,bestået,F20,10
2548,42610,bestået,F20,5
2548,27008,bestået,F20,5
2548,2631,bestået,E19,5
2548,12701,bestået,F20,5
2548,1019,bestået,E19,5
2547,41680-1,bestået,F20,5
2547,27016,bestået,E19,5
2547,10240,bestået,F20,5
2547,26030,bestået,E19,5
2547,1006,bestået,F20,20
2547,10018,bestået,F20,10
2547,42610,bestået,F20,5
2547,27008,bestået,F20,5
2547,2631,bestået,E19,5
2546,2402,bestået,E19,5
2546,1037,bestået,F19,5
2546,2135,bestået,E19,5
2546,41680-1,bestået,F19,5
2546,27016,bestået,E18,5
2546,10240,bestået,F19,5
2546,26030,bestået,E18,5
2546,1006,bestået,F19,20
2546,10018,bestået,F19,10
2546,42610,bestået,E19,5
2546,2141,bestået,F20,10
2546,2601,bestået,F20,5
2546,2160,bestået,F20,10
2546,47203,bestået,E19,5
2546,2157,bestået,E19,5
2546,27008,bestået,F19,5
2546,2631,bestået,E18,5
2546,2105,bestået,F20,5
2546,1019,bestået,E19,5
2546,22400,bestået,F20,5
2545,41680-1,ikke bestået,F20,5
2545,41680-1,forsøg,F20,5
2545,27016,bestået,E19,5
2545,10240,bestået,F20,5
2545,26030,bestået,E19,5
2545,1006,bestået,F20,20
2545,1006,forsøg,F20,20
2545,10018,bestået,F20,10
2545,27008,bestået,F20,5
2545,2631,ikke bestået,E19,5
2544,41680-1,bestået,F20,5
2544,27016,bestået,F20,5
2544,27016,forsøg,E19,5
2544,10240,bestået,F20,5
2544,26030,bestået,E19,5
2544,1006,bestået,F20,20
2544,10018,bestået,F20,10
2544,27008,bestået,F20,5
2544,2631,bestået,E19,5
2543,41680-1,ikke bestået,F20,5
2543,27016,bestået,E19,5
2543,10240,bestået,F20,5
2543,26030,bestået,E19,5
2543,1006,bestået,F20,20
2543,10018,bestået,F20,10
2543,27008,bestået,F20,5
2543,2631,bestået,E19,5
2542,26030,ikke bestået,E19,5
2542,1006,ikke bestået,F20,20
2542,10018,ikke bestået,F20,10
2542,1015,ikke bestået,F19,17.5
2542,26000,ikke bestået,E18,5
2542,26000,forsøg,F19,5
2542,2631,ikke bestået,E19,5
2517,27016,bestået,E19,5
2517,10240,bestået,F20,5
2517,26030,bestået,E19,5
2517,1006,bestået,F20,20
2517,1006,forsøg,F20,20
2517,10018,bestået,F20,10
2517,27008,bestået,F20,5
2517,2631,bestået,E19,5
2517,12701,bestået,F20,5
2489,47202,bestået,E19,5
2489,27016,bestået,E18,5
2489,10240,bestået,F19,5
2489,47209,bestået,E19,5
2489,10041,bestået,E19,5
2489,26030,forsøg,E18,5
2489,26030,bestået,F20,5
2489,26030,forsøg,F19,5
2489,27322,bestået,F20,10
2489,1006,ikke bestået,F20,20
2489,1006,forsøg,F20,20
2489,10018,forsøg,F19,10
2489,10018,bestået,F20,10
2489,10018,forsøg,F19,10
2489,S27-10-1,bestået,F19,10
2489,42610,bestået,E19,5
2489,2632,ikke bestået,F19,5
2489,47203,bestået,E19,5
2489,S22-05-1,bestået,F20,5
2489,25106,bestået,E19,5
2489,27008,bestået,F19,5
2489,2631,forsøg,E18,5
2489,2631,ikke bestået,F20,5
2489,12701,bestået,F19,5
2489,12701,forsøg,F19,5
2486,41680-1,forsøg,F20,5
2486,41680-1,ikke bestået,F20,5
2486,27016,bestået,E19,5
2486,10240,bestået,F20,5
2486,26030,bestået,F20,5
2486,26030,forsøg,E19,5
2486,1006,ikke bestået,F20,20
2486,1006,forsøg,F20,20
2486,10018,bestået,F20,10
2486,27008,bestået,F20,5
2486,2631,bestået,F20,5
2486,2631,forsøg,E19,5
2478,27016,ikke bestået,E19,5
2478,26030,ikke bestået,E19,5
2478,1006,ikke bestået,F20,20
2478,10018,bestået,F20,10
2478,27008,ikke bestået,F20,5
2478,2631,bestået,E19,5
2478,12701,bestået,F20,5
2477,27016,bestået,F20,5
2477,27016,forsøg,E19,5
2477,10240,bestået,F20,5
2477,26030,bestået,E19,5
2477,1006,ikke bestået,F20,20
2477,10018,bestået,F20,10
2477,42610,bestået,F20,5
2477,27008,bestået,F20,5
2477,2631,bestået,E19,5
2477,12701,bestået,F20,5
2472,41680-1,bestået,F20,5
2472,27016,bestået,E19,5
2472,10240,forsøg,F20,5
2472,10240,ikke bestået,F20,5
2472,26030,ikke bestået,E19,5
2472,1006,ikke bestået,F20,20
2472,1006,forsøg,F20,20
2472,10018,forsøg,F20,10
2472,10018,bestået,F20,10
2472,42610,bestået,F20,5
2472,2633,bestået,F20,5
2472,27008,bestået,F20,5
2472,1019,ikke bestået,E19,5
2471,27016,bestået,F20,5
2471,27016,forsøg,E19,5
2471,10240,bestået,F20,5
2471,26030,bestået,E19,5
2471,1006,ikke bestået,F20,20
2471,1006,forsøg,F20,20
2471,10018,bestået,F20,10
2471,42610,bestået,F20,5
2471,27008,bestået,F20,5
2471,2631,bestået,E19,5
2471,12701,bestået,F20,5
2463,41680-1,ikke bestået,F20,5
2463,27016,bestået,E19,5
2463,10240,forsøg,F20,5
2463,10240,ikke bestået,F20,5
2463,26030,ikke bestået,E19,5
2463,1006,ikke bestået,F20,20
2463,1006,forsøg,F20,20
2463,10018,ikke bestået,F20,10
2463,2632,ikke bestået,F20,5
2463,27008,ikke bestået,F20,5
2463,2631,ikke bestået,E19,5
2462,41680-1,forsøg,F20,5
2462,41680-1,ikke bestået,F20,5
2462,27016,ikke bestået,E19,5
2462,10240,bestået,F20,5
2462,26030,bestået,E19,5
2462,1006,ikke bestået,F20,20
2462,1006,forsøg,F20,20
2462,27008,bestået,F20,5
2462,2631,bestået,E19,5
2461,2402,bestået,F20,5
2461,26030,ikke bestået,E19,5
2461,1006,ikke bestået,F20,20
2461,1006,forsøg,F20,20
2461,47203,bestået,E19,5
2461,27008,bestået,F20,5
2461,2631,bestået,E19,5
2461,12701,bestået,F20,5
2449,1006,forsøg,F18,20
2449,1006,forsøg,F18,20
2428,27016,bestået,E18,5
2428,10240,bestået,F19,5
2428,26030,forsøg,E18,5
2428,10018,forsøg,F19,10
2428,10018,forsøg,F19,10
2428,27008,bestået,F19,5
2428,27008,forsøg,F19,5
2428,2631,forsøg,E18,5
2428,2631,forsøg,F19,5
2428,12701,bestået,F19,5
2428,12701,forsøg,F19,5
2409,41680-1,forsøg,F20,5
2409,41680-1,ikke bestået,F20,5
2409,27016,ikke bestået,E19,5
2409,10240,forsøg,F20,5
2409,10240,ikke bestået,F20,5
2409,26030,ikke bestået,E19,5
2409,1006,ikke bestået,F20,20
2409,1006,forsøg,F20,20
2409,10018,bestået,F20,10
2409,42610,bestået,F20,5
2409,27008,forsøg,F20,5
2409,27008,bestået,F20,5
2409,2631,ikke bestået,E19,5
2407,27026,ikke bestået,E19,5
2407,47202,bestået,E19,5
2407,27016,bestået,E19,5
2407,10240,bestået,F19,5
2407,26030,bestået,E18,5
2407,33270,ikke bestået,F19,5
2407,1006,forsøg,F19,20
2407,1006,ikke bestået,F20,20
2407,1006,forsøg,F20,20
2407,10018,bestået,F19,10
2407,25106,ikke bestået,E19,5
2407,27008,forsøg,F19,5
2407,27008,bestået,F20,5
2407,2631,forsøg,E18,5
2407,2631,ikke bestået,F20,5
2407,2631,forsøg,F19,5
2407,12701,bestået,F20,5
2407,12701,forsøg,F19,5
2406,S47-05-1,bestået,F20,5
2406,41680-1,bestået,F20,5
2406,27016,bestået,E19,5
2406,10240,bestået,F20,5
2406,1006,ikke bestået,F20,20
2406,27008,bestået,F20,5
2406,2631,bestået,E19,5
2405,47202,bestået,E19,5
2405,27016,bestået,E18,5
2405,10240,bestået,F19,5
2405,26030,ikke bestået,E18,5
2405,10018,ikke bestået,F19,10
2405,26027,ikke bestået,F19,5
2405,42610,ikke bestået,F20,5
2405,47203,bestået,E19,5
2405,27008,forsøg,F19,5
2405,27008,forsøg,F19,5
2405,27008,bestået,F20,5
2405,2631,forsøg,E18,5
2405,2631,ikke bestået,F20,5
2405,2631,forsøg,E19,5
2405,12701,ikke bestået,F19,5
2404,10034,bestået,F18,5
2404,B10-15,bestået,F20,15
2404,10036,bestået,E18,10
2404,34020,bestået,F19,5
2404,10033,bestået,E17,10
2404,10102,bestået,F19,10
2404,10303,bestået,F20,10
2404,10031,bestået,F18,10
2404,1035,bestået,F18,5
2404,2403,bestået,F19,5
2404,33255,bestået,E18,5
2404,33472,bestået,E17,5
2404,1005,bestået,F18,20
2404,10316,bestået,E19,5
2404,2633,bestået,F18,5
2404,34031,bestået,F19,5
2404,34029,bestået,E18,10
2404,26000,bestået,F18,5
2404,1418,bestået,E18,5
2403,34034,ikke bestået,E19,5
2403,33323,bestået,F19,5
2403,33474,bestået,F19,5
2403,10303,bestået,F19,10
2403,10303,forsøg,E18,10
2403,10303,forsøg,F19,10
2403,1035,bestået,F19,5
2403,1035,forsøg,E18,5
2403,10467,bestået,E18,5
2403,34540,bestået,E19,5
2403,1005,forsøg,F19,20
2403,26028,ikke bestået,E18,5
2403,22600,ikke bestået,E19,5
2403,33257,bestået,F19,5
2403,B34-15,ikke bestået,F20,15
2403,26000,bestået,F19,5
2403,34127,bestået,F19,5
2403,34041,ikke bestået,F20,5
2402,33253,bestået,F19,10
2402,10034,bestået,F18,5
2402,10036,bestået,E18,10
2402,10402,bestået,F20,5
2402,34020,bestået,F20,5
2402,10033,bestået,E17,10
2402,10102,bestået,F19,10
2402,10303,bestået,E19,10
2402,10031,bestået,F18,10
2402,1035,bestået,E18,5
2402,10405,bestået,E19,5
2402,33255,bestået,E18,5
2402,33472,bestået,E18,5
2402,1005,bestået,F18,20
2402,34019,bestået,F19,10
2402,42610,bestået,E18,5
2402,34126,bestået,E19,5
2402,2633,bestået,F18,5
2402,34031,bestået,F20,5
2402,26000,bestået,F18,5
2402,1418,bestået,E19,5
2402,10350,bestået,E19,5
2401,10034,bestået,F18,5
2401,B27-15,bestået,F20,15
2401,10036,bestået,E18,10
2401,2450,bestået,F20,5
2401,2402,bestået,E19,5
2401,1037,bestået,F18,5
2401,34020,bestået,F19,5
2401,10033,bestået,E17,10
2401,10102,bestået,F19,10
2401,10303,bestået,E19,10
2401,10031,bestået,F18,10
2401,33255,bestået,E18,5
2401,33472,bestået,E17,5
2401,1005,bestået,F18,20
2401,27002,bestået,E18,5
2401,42610,bestået,F19,5
2401,2633,bestået,F18,5
2401,22050,bestået,F20,5
2401,34029,bestået,E18,10
2401,26000,bestået,F18,5
2401,S1676,bestået,E20,0
2401,1418,bestået,E19,5
2401,S10-05-1,bestået,F19,5
2401,S10-05-2,bestået,E19,5
2400,10034,bestået,F18,5
2400,10036,bestået,E18,10
2400,2402,bestået,F20,5
2400,10331,bestået,F19,5
2400,34020,bestået,F19,5
2400,1034,bestået,E18,5
2400,10033,bestået,E17,10
2400,10102,bestået,F19,10
2400,10303,forsøg,E19,10
2400,10303,bestået,F20,10
2400,10031,bestået,F18,10
2400,22208,bestået,E19,5
2400,33472,bestået,E17,5
2400,1005,bestået,F18,20
2400,22600,bestået,E19,5
2400,27002,bestået,E18,5
2400,B10-20,bestået,F20,20
2400,42610,bestået,F19,5
2400,10260,bestået,F20,5
2400,34029,bestået,E18,10
2400,26000,forsøg,F18,5
2400,26000,bestået,F18,5
2400,2631,bestået,F18,5
2399,10034,bestået,F18,5
2399,10036,bestået,E18,10
2399,S47-05-1,bestået,E19,5
2399,10331,bestået,F19,5
2399,34020,bestået,F19,5
2399,10033,bestået,E17,10
2399,10102,bestået,F19,10
2399,10303,bestået,F20,10
2399,10031,bestået,F18,10
2399,1035,bestået,E18,5
2399,42340,bestået,F19,5
2399,33472,bestået,E17,5
2399,1005,forsøg,F18,20
2399,1005,bestået,F18,20
2399,B10-20,bestået,F20,20
2399,42610,bestået,F19,5
2399,2633,bestået,F18,5
2399,34029,bestået,E18,10
2399,26000,bestået,F18,5
2399,S1676,bestået,E20,0
2398,10034,bestået,F18,5
2398,10036,forsøg,E18,10
2398,10036,bestået,E19,10
2398,10331,bestået,F19,5
2398,26222,bestået,E19,5
2398,34020,forsøg,F20,5
2398,34020,bestået,F20,5
2398,10033,bestået,E17,10
2398,10102,bestået,F19,10
2398,10303,bestået,F20,10
2398,10031,bestået,F18,10
2398,1035,bestået,E18,5
2398,2403,bestået,F19,5
2398,S34-05-1,bestået,E19,5
2398,33255,bestået,E18,5
2398,33472,bestået,E17,5
2398,1005,bestået,F18,20
2398,33257,bestået,F19,5
2398,2633,bestået,F18,5
2398,34029,bestået,E18,10
2398,26000,bestået,F18,5
2398,26231,bestået,F20,5
2398,42611,bestået,F20,5
2397,10034,bestået,F19,5
2397,10036,bestået,E19,10
2397,34129,bestået,E19,5
2397,1017,bestået,E19,5
2397,34020,bestået,F20,5
2397,10033,bestået,E18,10
2397,10102,ikke bestået,F20,10
2397,10102,forsøg,F20,10
2397,10031,bestået,F19,10
2397,1035,bestået,F19,5
2397,33472,bestået,E18,5
2397,1005,bestået,F19,20
2397,34019,bestået,F20,10
2397,22600,bestået,E19,5
2397,42610,bestået,F20,5
2397,2633,forsøg,F19,5
2397,2633,bestået,E19,5
2397,2633,forsøg,F19,5
2397,26000,bestået,F19,5
2396,10034,bestået,F19,5
2396,10036,bestået,E19,10
2396,10331,bestået,F20,5
2396,10033,bestået,E18,10
2396,10102,bestået,F20,10
2396,10031,bestået,F19,10
2396,1035,bestået,F19,5
2396,2403,bestået,F20,5
2396,33472,bestået,E18,5
2396,1005,bestået,F19,20
2396,22600,bestået,E19,5
2396,2633,bestået,F19,5
2396,34029,bestået,E19,10
2396,26000,bestået,F19,5
2396,26231,bestået,F20,5
2396,1418,bestået,E19,5
2396,42611,bestået,F20,5
2395,10034,bestået,F19,5
2395,10036,bestået,E19,10
2395,34129,bestået,E19,5
2395,34020,bestået,F20,5
2395,10033,bestået,E18,10
2395,10102,bestået,F20,10
2395,10031,bestået,F19,10
2395,1035,bestået,F19,5
2395,2403,bestået,F20,5
2395,33472,bestået,E18,5
2395,1005,bestået,F19,20
2395,22600,bestået,E19,5
2395,2633,bestået,F19,5
2395,34031,bestået,F20,5
2395,34029,bestået,E19,10
2395,26000,bestået,F19,5
2395,42611,bestået,F20,5
2394,10347,ikke bestået,E19,5
2394,10036,bestået,E19,10
2394,S01-12-1,bestået,F19,12.5
2394,34020,bestået,F19,5
2394,10033,bestået,E18,10
2394,10102,ikke bestået,F20,10
2394,10102,forsøg,F20,10
2394,10031,bestået,F19,10
2394,1035,bestået,E19,5
2394,33472,bestået,E18,5
2394,1005,forsøg,F19,20
2394,1005,forsøg,F19,20
2394,42610,bestået,F20,5
2394,2633,bestået,F19,5
2394,27008,bestået,F19,5
2393,10034,bestået,F19,5
2393,10036,bestået,E19,10
2393,34129,bestået,E19,5
2393,2402,bestået,F19,5
2393,1037,bestået,F19,5
2393,34020,bestået,F20,5
2393,2502,bestået,E19,5
2393,10033,bestået,E18,10
2393,10102,bestået,F20,10
2393,10031,bestået,F19,10
2393,33472,bestået,E18,5
2393,1005,bestået,F19,20
2393,2633,bestået,F19,5
2393,34031,bestået,F20,5
2393,34029,bestået,E19,10
2393,26000,bestået,F19,5
2393,42611,bestået,F20,5
2392,10034,bestået,F19,5
2392,10036,bestået,E19,10
2392,34020,bestået,F20,5
2392,10033,bestået,E18,10
2392,10102,bestået,F20,10
2392,10031,bestået,F19,10
2392,1035,bestået,E19,5
2392,2403,bestået,F20,5
2392,33472,bestået,E18,5
2392,1005,bestået,F19,20
2392,42610,bestået,F20,5
2392,2633,bestået,F19,5
2392,34029,bestået,E19,10
2392,26000,bestået,F19,5
2391,10034,bestået,F19,5
2391,10036,bestået,E19,10
2391,34129,bestået,E19,5
2391,1017,bestået,E19,5
2391,34020,bestået,F20,5
2391,10033,bestået,E18,10
2391,10102,forsøg,F20,10
2391,10102,bestået,F20,10
2391,30010,bestået,E19,5
2391,10031,bestået,F19,10
2391,1035,bestået,F19,5
2391,33472,bestået,E18,5
2391,1005,bestået,F19,20
2391,34019,bestået,F20,10
2391,22600,bestået,E19,5
2391,42610,bestået,F20,5
2391,2633,bestået,F19,5
2391,26000,bestået,F19,5
2390,10034,bestået,F18,5
2390,10036,forsøg,E18,10
2390,10036,forsøg,F20,10
2390,10036,ikke bestået,E19,10
2390,10331,bestået,F19,5
2390,10402,bestået,F20,5
2390,34020,forsøg,F19,5
2390,34020,forsøg,F20,5
2390,34020,bestået,F20,5
2390,10420,bestået,F19,5
2390,10033,bestået,E17,10
2390,10102,forsøg,F20,10
2390,10102,forsøg,F19,10
2390,10102,ikke bestået,F20,10
2390,10031,bestået,F18,10
2390,1035,bestået,F20,5
2390,33472,bestået,E17,5
2390,1005,forsøg,F18,20
2390,1005,bestået,F18,20
2390,22600,bestået,E19,5
2390,27002,bestået,F20,5
2390,27002,forsøg,E19,5
2390,33257,forsøg,F19,5
2390,33257,bestået,F19,5
2390,42430,bestået,E19,5
2390,27020,bestået,E19,5
2390,34029,bestået,E18,10
2390,42611,forsøg,F19,5
2390,42611,bestået,F19,5
2390,26000,bestået,F18,5
2390,S10-05-1,bestået,F19,5
2390,2631,bestået,F18,5
2389,10034,bestået,F19,5
2389,10036,bestået,F20,10
2389,10036,forsøg,E19,10
2389,10331,bestået,F20,5
2389,1037,bestået,F19,5
2389,10402,bestået,F20,5
2389,34020,forsøg,F20,5
2389,34020,bestået,F20,5
2389,10033,bestået,E18,10
2389,10102,bestået,F20,10
2389,10031,bestået,F19,10
2389,1035,ikke bestået,F19,5
2389,33472,bestået,E18,5
2389,1005,bestået,F19,20
2389,2633,bestået,F19,5
2389,34029,bestået,E19,10
2389,26000,bestået,F19,5
2389,1418,bestået,E19,5
2389,42611,bestået,F20,5
2387,10034,bestået,F18,5
2387,B10-15,bestået,F20,15
2387,10036,bestået,E18,10
2387,2402,bestået,E19,5
2387,34020,bestået,F19,5
2387,10033,bestået,E17,10
2387,10102,bestået,F19,10
2387,10303,bestået,E19,10
2387,10031,bestået,F18,10
2387,1325,bestået,F20,5
2387,1325,forsøg,F19,5
2387,1325,forsøg,F19,5
2387,1035,bestået,E18,5
2387,33255,bestået,E18,5
2387,33472,bestået,E17,5
2387,1005,bestået,F18,20
2387,33257,bestået,F19,5
2387,34126,bestået,E19,5
2387,2633,bestået,F18,5
2387,34029,bestået,E18,10
2387,26000,bestået,F18,5
2387,S1676,bestået,E20,0
2387,34127,bestået,F19,5
2387,1418,bestået,E19,5
2387,10350,bestået,E19,5
2386,10347,bestået,E19,5
2386,10034,bestået,F18,5
2386,10036,bestået,E18,10
2386,2402,bestået,E19,5
2386,10331,bestået,F19,5
2386,34020,bestået,F19,5
2386,10033,bestået,E17,10
2386,10102,bestået,F19,10
2386,10303,bestået,E19,10
2386,10031,bestået,F18,10
2386,1035,bestået,E18,5
2386,33255,forsøg,E18,5
2386,33255,bestået,F19,5
2386,33472,bestået,E17,5
2386,1005,bestået,F18,20
2386,42610,bestået,F20,5
2386,33257,bestået,F19,5
2386,2633,bestået,F18,5
2386,B22-20,bestået,F20,20
2386,34029,bestået,E18,10
2386,S22-05-1,bestået,E19,5
2386,26000,bestået,F18,5
2386,S1676,bestået,E20,0
2386,1418,forsøg,E19,5
2386,1418,bestået,F20,5
2386,S10-05-1,bestået,F19,5
2385,10034,bestået,F19,5
2385,10036,bestået,E19,10
2385,10402,bestået,F20,5
2385,34020,bestået,F20,5
2385,10033,bestået,E18,10
2385,10102,bestået,F20,10
2385,10031,bestået,F19,10
2385,1035,bestået,E19,5
2385,33472,bestået,E18,5
2385,1005,bestået,F19,20
2385,2633,bestået,F19,5
2385,34031,bestået,F20,5
2385,34029,bestået,E19,10
2385,26000,bestået,F19,5
2384,10034,bestået,F18,5
2384,10036,forsøg,E18,10
2384,10036,forsøg,E18,10
2384,10036,bestået,F19,10
2384,1037,bestået,F18,5
2384,22602,bestået,F20,5
2384,34020,bestået,F20,5
2384,10033,bestået,E17,10
2384,10102,bestået,F19,10
2384,10303,bestået,F20,10
2384,10031,bestået,F18,10
2384,33255,bestået,E18,5
2384,33472,bestået,E17,5
2384,1005,bestået,F18,20
2384,2633,bestået,F18,5
2384,34031,bestået,F19,5
2384,34029,bestået,E18,10
2384,10209,bestået,F19,5
2384,26000,bestået,F19,5
2384,S1676,bestået,E20,0
2384,10350,forsøg,E19,5
2384,10350,bestået,F20,5
2384,10350,forsøg,E19,5
2384,42611,bestået,F20,5
2383,10034,bestået,F19,5
2383,B10-15,bestået,F20,15
2383,10036,bestået,E19,10
2383,10346,bestået,F20,5
2383,34020,bestået,F20,5
2383,10420,bestået,F19,5
2383,10033,bestået,E18,10
2383,10102,bestået,F20,10
2383,10031,bestået,F19,10
2383,1325,bestået,F20,5
2383,1035,bestået,F19,5
2383,42005,bestået,E18,5
2383,10405,bestået,E19,5
2383,33472,bestået,E18,5
2383,1005,bestået,F19,20
2383,22600,bestået,E19,5
2383,42610,bestået,E18,5
2383,30120-1,bestået,F19,5
2383,2632,bestået,F19,5
2383,34031,bestået,F20,5
2383,34029,bestået,E19,10
2383,26000,bestået,F19,5
2383,S1676,bestået,E20,0
2383,1418,bestået,E19,5
2383,S10-05-1,bestået,E19,5
2382,10034,bestået,F18,5
2382,10036,bestået,E18,10
2382,1037,bestået,F18,5
2382,34020,bestået,F19,5
2382,10033,bestået,E17,10
2382,10102,bestået,F19,10
2382,10031,bestået,F18,10
2382,1325,bestået,F19,5
2382,2403,bestået,F19,5
2382,33255,bestået,E18,5
2382,33472,bestået,E17,5
2382,1005,bestået,F18,20
2382,42610,bestået,E18,5
2382,2633,bestået,F18,5
2382,34031,bestået,F20,5
2382,B34-15,bestået,F20,15
2382,34029,bestået,E18,10
2382,26000,bestået,F18,5
2382,S1676,bestået,E20,0
2382,10350,bestået,E19,5
2381,10034,bestået,F18,5
2381,B10-15,bestået,F20,15
2381,10036,bestået,E18,10
2381,34020,bestået,F20,5
2381,10033,bestået,E17,10
2381,10102,bestået,F19,10
2381,10303,bestået,E19,10
2381,10031,bestået,F18,10
2381,1035,bestået,F18,5
2381,2403,bestået,F19,5
2381,10405,bestået,E19,5
2381,33255,bestået,E18,5
2381,33472,bestået,E17,5
2381,1005,bestået,F18,20
2381,10316,bestået,E19,5
2381,42610,bestået,F20,5
2381,2633,bestået,F18,5
2381,34031,bestået,F19,5
2381,34029,bestået,E18,10
2381,26000,bestået,F18,5
2381,S1676,bestået,E20,0
2381,1418,bestået,E19,5
2380,10034,bestået,F19,5
2380,10036,bestået,E19,10
2380,34020,forsøg,F20,5
2380,34020,bestået,F20,5
2380,10033,bestået,E18,10
2380,10102,ikke bestået,F20,10
2380,10031,bestået,F19,10
2380,1035,bestået,F19,5
2380,33472,bestået,E18,5
2380,1005,bestået,F19,20
2380,22600,bestået,E19,5
2380,34126,bestået,E19,5
2380,2633,bestået,F19,5
2380,34029,bestået,E19,10
2380,26000,bestået,F19,5
2380,22601,bestået,F20,10
2380,42611,bestået,F20,5
2379,10347,bestået,E19,5
2379,10034,bestået,F19,5
2379,10036,bestået,F20,10
2379,10036,forsøg,E19,10
2379,1017,bestået,E19,5
2379,34020,bestået,F20,5
2379,10033,bestået,E18,10
2379,10031,bestået,F19,10
2379,1035,bestået,F20,5
2379,33472,bestået,E18,5
2379,1005,bestået,F19,20
2379,2633,bestået,F19,5
2379,34029,bestået,E19,10
2379,26000,bestået,F19,5
2378,10034,bestået,F20,5
2378,10033,bestået,E19,10
2378,10031,bestået,F20,10
2378,1035,bestået,F20,5
2378,1005,bestået,F20,20
2378,2633,bestået,F20,5
2378,26000,bestået,F20,5
2378,10859,bestået,E19,5
2377,10034,bestået,F20,5
2377,1037,bestået,F20,5
2377,10033,forsøg,E19,10
2377,10033,bestået,F20,10
2377,10031,bestået,F20,10
2377,1005,bestået,F20,20
2377,2633,bestået,F20,5
2377,26000,bestået,F20,5
2377,10859,bestået,E19,5
2377,10859,forsøg,E19,5
2376,10036,forsøg,E18,10
2376,10036,forsøg,F20,10
2376,10036,forsøg,F20,10
2376,10036,ikke bestået,E19,10
2376,1037,bestået,F20,5
2376,34020,ikke bestået,F19,5
2376,34020,forsøg,F19,5
2376,34020,forsøg,F20,5
2376,34020,forsøg,F20,5
2376,10303,bestået,F19,10
2376,10031,forsøg,F19,10
2376,10031,bestået,F19,10
2376,S01-07-1,bestået,F20,7.5
2376,33255,ikke bestået,E18,5
2376,33472,forsøg,E18,5
2376,1005,forsøg,F19,20
2376,22600,forsøg,E19,5
2376,22600,forsøg,F20,5
2376,22600,ikke bestået,F20,5
2376,2633,bestået,F19,5
2376,34029,bestået,E19,10
2376,26000,bestået,F19,5
2376,S1676,forsøg,E19,0
2376,S1676,bestået,E20,0
2376,33472,bestået,E18,5
2376,S10-05-1,bestået,E18,5
2375,10347,ikke bestået,E18,5
2375,10034,bestået,F18,5
2375,10036,forsøg,E18,10
2375,10036,ikke bestået,E19,10
2375,1037,ikke bestået,F20,5
2375,34020,ikke bestået,F19,5
2375,34020,forsøg,F20,5
2375,10033,bestået,E17,10
2375,10102,ikke bestået,F20,10
2375,10102,forsøg,F19,10
2375,10102,forsøg,F20,10
2375,10031,bestået,F18,10
2375,1035,ikke bestået,E18,5
2375,2403,bestået,F20,5
2375,10467,bestået,E18,5
2375,33472,bestået,E17,5
